date,swe_mm,tair_c,ppt_mm
2021-09-25,0,10,0
2021-09-26,0,12.6,0
2021-09-27,0,10.2,0
2021-09-28,0,8.6,0
2021-09-29,0,5.1,5.1
2021-09-30,0,3,2.5
2021-10-01,0,4.3,0
2021-10-02,0,4.3,0
2021-10-03,0,5.9,0
2021-10-04,0,6.5,0
2021-10-05,0,7.1,0
2021-10-06,0,7.9,0
2021-10-07,0,8.4,0
2021-10-08,0,7.3,0
2021-10-09,0,3.1,5.1
2021-10-10,5.1,2.3,0
2021-10-11,2.5,2.1,0
2021-10-12,2.5,-1.1,5.1
2021-10-13,7.6,-2.3,2.5
2021-10-14,10.2,-3.3,5.1
2021-10-15,15.2,-3.5,0
2021-10-16,15.2,3.4,0
2021-10-17,15.2,5.2,0
2021-10-18,15.2,5.2,0
2021-10-19,10.2,0.5,0
2021-10-20,10.2,2.2,0
2021-10-21,10.2,4.6,0
2021-10-22,7.6,6.1,0
2021-10-23,5.1,4.7,0
2021-10-24,5.1,2.3,2.5
2021-10-25,7.6,8.7,0
2021-10-26,5.1,2.6,0
2021-10-27,5.1,-2.4,2.5
2021-10-28,7.6,1,0
2021-10-29,7.6,5.3,0
2021-10-30,7.6,4.5,0
2021-10-31,5.1,1.5,0
2021-11-01,5.1,2,5.1
2021-11-02,7.6,0.7,5.1
2021-11-03,12.7,0.4,0
2021-11-04,12.7,4.9,0
2021-11-05,12.7,5.1,0
2021-11-06,12.7,6.7,0
2021-11-07,10.2,5.5,0
2021-11-08,10.2,5.2,0
2021-11-09,10.2,4.3,2.5
2021-11-10,10.2,-1.9,2.5
2021-11-11,12.7,-3.9,12.7
2021-11-12,25.4,-0.2,0
2021-11-13,25.4,2.7,0
2021-11-14,25.4,3.3,0
2021-11-15,25.4,5.7,0
2021-11-16,25.4,4.1,2.5
2021-11-17,25.4,-4.9,2.5
2021-11-18,27.9,-0.8,0
2021-11-19,27.9,1.7,0
2021-11-20,27.9,-0.8,10.2
2021-11-21,35.6,-1.9,0
2021-11-22,35.6,3.1,0
2021-11-23,35.6,3.2,0
2021-11-24,35.6,-4.9,0
2021-11-25,35.6,-0.9,0
2021-11-26,35.6,4,0
2021-11-27,35.6,1.5,0
2021-11-28,35.6,4.2,0
2021-11-29,35.6,5.2,0
2021-11-30,33,2.8,0
2021-12-01,33,5.7,0
2021-12-02,33,6.7,0
2021-12-03,33,3.6,0
2021-12-04,33,4.2,0
2021-12-05,33,-0.1,2.5
2021-12-06,30.5,-2.4,0
2021-12-07,33,-1.9,0
2021-12-08,33,-0.2,2.5
2021-12-09,33,-2.3,7.6
2021-12-10,40.6,-10.7,2.5
2021-12-11,40.6,-7.4,0
2021-12-12,43.2,1.3,0
2021-12-13,43.2,2.7,0
2021-12-14,43.2,3.7,0
2021-12-15,43.2,-6.3,7.6
2021-12-16,48.3,-5.8,0
2021-12-17,50.8,-9.7,2.5
2021-12-18,50.8,-5,0
2021-12-19,50.8,-0.9,0
2021-12-20,50.8,-1.3,0
2021-12-21,50.8,-0.2,0
2021-12-22,50.8,0.9,0
2021-12-23,48.3,0.2,10.2
2021-12-24,55.9,-2.4,7.6
2021-12-25,66,-6.8,7.6
2021-12-26,71.1,-8.1,7.6
2021-12-27,78.7,-8,2.5
2021-12-28,81.3,-10.2,2.5
2021-12-29,86.4,-8.6,2.5
2021-12-30,88.9,-7.3,5.1
2021-12-31,94,-8.6,20.3
2022-01-01,111.8,-14.3,2.5
2022-01-02,116.8,-5.5,2.5
2022-01-03,119.4,-2,0
2022-01-04,119.4,-6.1,5.1
2022-01-05,124.5,-5.8,20.3
2022-01-06,147.3,-2.5,15.2
2022-01-07,170.2,0.9,2.5
2022-01-08,170.2,-3.5,0
2022-01-09,170.2,-4.3,0
2022-01-10,170.2,-2.8,0
2022-01-11,170.2,0.3,0
2022-01-12,170.2,0.5,0
2022-01-13,167.6,3.6,0
2022-01-14,167.6,-4.3,2.5
2022-01-15,170.2,-1.6,0
2022-01-16,170.2,0,0
2022-01-17,170.2,1.1,0
2022-01-18,170.2,-1.9,0
2022-01-19,167.6,-6.3,0
2022-01-20,167.6,-5.4,0
2022-01-21,170.2,-5.9,12.7
2022-01-22,180.3,-7.1,0
2022-01-23,180.3,-3.7,0
2022-01-24,180.3,-4.8,2.5
2022-01-25,182.9,-12.8,10.2
2022-01-26,193,-8,0
2022-01-27,195.6,-10.8,7.6
2022-01-28,203.2,-3.2,0
2022-01-29,203.2,1.2,0
2022-01-30,200.7,-0.6,0
2022-01-31,200.7,-1.1,0
2022-02-01,200.7,-11.4,10.2
2022-02-02,210.8,-20.9,2.5
2022-02-03,210.8,-16.6,0
2022-02-04,213.4,-4.9,2.5
2022-02-05,215.9,-5.2,0
2022-02-06,213.4,-8.4,0
2022-02-07,213.4,-2.1,0
2022-02-08,213.4,-2.8,0
2022-02-09,213.4,-3.5,0
2022-02-10,213.4,-1.7,0
2022-02-11,213.4,-7,12.7
2022-02-12,226.1,-7,2.5
2022-02-13,228.6,-1.5,0
2022-02-14,228.6,0,0
2022-02-15,228.6,0.9,0
2022-02-16,226.1,-6.2,7.6
2022-02-17,233.7,-10.9,2.5
2022-02-18,236.2,-5.7,0
2022-02-19,236.2,-1.9,0
2022-02-20,236.2,-0.3,0
2022-02-21,236.2,-6.9,0
2022-02-22,236.2,-17.4,2.5
2022-02-23,238.8,-13.4,5.1
2022-02-24,243.8,-12.4,0
2022-02-25,241.3,-13.3,0
2022-02-26,243.8,-8.7,0
2022-02-27,243.8,-0.7,0
2022-02-28,243.8,1.3,0
2022-03-01,243.8,4.8,0
2022-03-02,243.8,5.1,0
2022-03-03,241.3,3.7,0
2022-03-04,241.3,2.4,0
2022-03-05,243.8,-5.5,2.5
2022-03-06,243.8,-13.1,5.1
2022-03-07,248.9,-13.4,2.5
2022-03-08,251.5,-10.7,0
2022-03-09,251.5,-13.6,7.6
2022-03-10,259.1,-14,0
2022-03-11,259.1,-12.7,0
2022-03-12,261.6,-3,0
2022-03-13,261.6,-0.2,2.5
2022-03-14,259.1,-1.7,0
2022-03-15,261.6,1.8,0
2022-03-16,261.6,-1,17.8
2022-03-17,276.9,-6.3,25.4
2022-03-18,304.8,-4.3,0
2022-03-19,307.3,-0.9,2.5
2022-03-20,307.3,2,0
2022-03-21,304.8,-4.9,2.5
2022-03-22,309.9,-8.5,2.5
2022-03-23,312.4,-2,0
2022-03-24,312.4,2.4,0
2022-03-25,309.9,3.4,0
2022-03-26,307.3,6.4,0
2022-03-27,309.9,7.8,0
2022-03-28,304.8,6.9,0
2022-03-29,299.7,0.5,5.1
2022-03-30,304.8,-4,0
2022-03-31,304.8,0.8,0
2022-04-01,304.8,-0.5,0
2022-04-02,307.3,3.6,0
2022-04-03,299.7,0.9,0
2022-04-04,302.3,1.5,5.1
2022-04-05,299.7,-3.3,12.7
2022-04-06,315,-8.1,2.5
2022-04-07,317.5,-2.8,0
2022-04-08,320,3.1,0
2022-04-09,309.9,5.5,2.5
2022-04-10,307.3,-4.1,0
2022-04-11,309.9,0.4,2.5
2022-04-12,309.9,-5.3,0
2022-04-13,317.5,-11.1,5.1
2022-04-14,312.4,-5.7,0
2022-04-15,312.4,-0.4,0
2022-04-16,315,1.6,5.1
2022-04-17,309.9,-0.5,7.6
2022-04-18,322.6,3.7,0
2022-04-19,317.5,8,0
2022-04-20,307.3,4.4,0
2022-04-21,302.3,7.4,0
2022-04-22,284.5,7.4,0
2022-04-23,269.2,-2.5,2.5
2022-04-24,269.2,-3.4,20.3
2022-04-25,284.5,-3,0
2022-04-26,287,3.3,0
2022-04-27,281.9,5.2,0
2022-04-28,279.4,5.6,0
2022-04-29,271.8,0.7,0
2022-04-30,271.8,1.3,0
2022-05-01,264.2,0.9,7.6
2022-05-02,264.2,0,7.6
2022-05-03,269.2,2.7,5.1
2022-05-04,269.2,-0.5,20.3
2022-05-05,284.5,4,0
2022-05-06,279.4,8.9,0
2022-05-07,264.2,9.8,0
2022-05-08,243.8,4.3,0
2022-05-09,236.2,5.3,0
2022-05-10,218.4,4,0
2022-05-11,203.2,9.8,0
2022-05-12,177.8,4,0
2022-05-13,165.1,4.8,0
2022-05-14,147.3,7.4,0
2022-05-15,127,7.9,0
2022-05-16,104.1,7.2,0
2022-05-17,86.4,8.6,0
2022-05-18,66,8.6,0
2022-05-19,35.6,9.6,0
2022-05-20,10.2,-3.6,27.9
2022-05-21,38.1,-4.4,12.7
2022-05-22,50.8,-1.1,5.1
2022-05-23,55.9,1.2,5.1
2022-05-24,58.4,-0.3,25.4
2022-05-25,83.8,3.4,0
2022-05-26,78.7,8.5,0
2022-05-27,61,9.8,0
2022-05-28,43.2,8.8,0
2022-05-29,30.5,4.8,5.1
2022-05-30,20.3,0.8,0
2022-05-31,10.2,0.8,22.9
2022-06-01,33,1.8,0
2022-06-02,30.5,4.9,0
2022-06-03,17.8,7,0
2022-06-04,5.1,9.1,0
2022-06-05,5.1,9.4,0
2022-06-06,2.5,8.1,0
2022-06-07,2.5,8.6,0
2022-06-08,2.5,8.7,0
2022-06-09,2.5,11.5,0
2022-06-10,0,12.7,0
2022-06-11,0,14.5,0
2022-06-12,0,15.8,0
2022-06-13,0,17.3,0
2022-06-14,0,9.6,0
2022-06-15,0,9.6,0
2022-06-16,0,13.6,0
2022-06-17,0,12.1,0
2022-06-18,0,14.3,0
2022-06-19,0,11.8,0
2022-06-20,0,11.3,0
2022-06-21,0,9.7,0
2022-06-22,0,10.5,0
2022-06-23,0,12,0
2022-06-24,0,11.8,2.5
2022-06-25,0,8.4,0
2022-06-26,0,6.2,10.2
2022-06-27,0,8.4,0
2022-06-28,2.5,15.5,0
2022-06-29,0,14,0
2022-06-30,0,11.4,0
2022-07-01,0,11.8,0
2022-07-02,0,12.7,0
2022-07-03,0,12.9,2.5
2022-07-04,0,13.8,2.5
2022-07-05,0,10.7,10.2
2022-07-06,NA,10.3,15.2
2022-07-07,0,12.3,0
2022-07-08,0,14.1,0
2022-07-09,0,16.4,0
2022-07-10,0,15.7,0
2022-07-11,0,13.7,0
2022-07-12,0,13.7,0
2022-07-13,0,16.2,0
2022-07-14,0,16.6,0
2022-07-15,0,15.1,0
2022-07-16,NA,13.6,7.6
2022-07-17,0,15.2,0
2022-07-18,0,17.3,0
2022-07-19,0,16.7,0
2022-07-20,0,14,10.2
2022-07-21,0,14.4,0
2022-07-22,0,14.2,0
2022-07-23,0,13.4,2.5
2022-07-24,0,10.3,20.3
2022-07-25,0,12.8,0
2022-07-26,0,13.7,0
2022-07-27,0,14.5,0
2022-07-28,0,8.8,7.6
2022-07-29,0,8.1,27.9
2022-07-30,0,11.9,0
2022-07-31,0,11.9,5.1
2022-08-01,0,13.4,10.2
2022-08-02,0,14.5,0
2022-08-03,0,13.4,0
2022-08-04,0,14.8,0
2022-08-05,0,13.6,0
2022-08-06,0,13.5,2.5
2022-08-07,0,13.2,0
2022-08-08,0,12.4,0
2022-08-09,0,13.2,0
2022-08-10,0,14,0
2022-08-11,0,15,0
2022-08-12,0,14,0
2022-08-13,0,12.4,2.5
2022-08-14,0,12.4,5.1
2022-08-15,0,11.2,12.7
2022-08-16,0,8.8,12.7
2022-08-17,0,8.9,0
2022-08-18,0,10,0
2022-08-19,0,9.8,0
2022-08-20,0,8.2,27.9
2022-08-21,0,7.9,10.2
2022-08-22,0,8.6,0
2022-08-23,0,8.9,0
2022-08-24,0,9.7,0
2022-08-25,0,9.9,10.2
2022-08-26,0,9.4,2.5
2022-08-27,0,12.5,0
2022-08-28,0,12.9,0
2022-08-29,0,12.2,0
2022-08-30,0,12,0
2022-08-31,0,12.4,0
2022-09-01,0,11.6,0
2022-09-02,0,13.9,0
2022-09-03,0,11.8,0
2022-09-04,0,14.7,0
2022-09-05,0,16,0
2022-09-06,0,14.4,0
2022-09-07,0,13.5,0
2022-09-08,0,15.4,2.5
2022-09-09,0,5.7,7.6
2022-09-10,0,3,5.1
2022-09-11,0,5.5,0
2022-09-12,0,9.8,0
2022-09-13,0,9.3,0
2022-09-14,0,9.4,0
2022-09-15,0,7.8,0
2022-09-16,0,7.7,0
2022-09-17,0,8.8,0
2022-09-18,0,10.2,0
2022-09-19,0,12.9,0
2022-09-20,0,12.4,0
2022-09-21,0,7.4,7.6
2022-09-22,0,8.3,0
2022-09-23,0,8.4,2.5
2022-09-24,0,8.5,0
2022-09-25,0,5.6,0
2022-09-26,0,7.7,0
2022-09-27,0,7.2,0
2022-09-28,0,9.8,0
2022-09-29,0,10.1,2.5
2022-09-30,0,6.4,5.1
